campaign_name,day_of_week,hour,weeks_observed,weeks_high,weeks_low,weeks_dead,consistency,avg_cpa,avg_cpa_deviation_pct
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,14,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,15,5,4,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,15,4,4,0,0,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",TUESDAY,15,3,2,1,0,insufficient,8.05,-85.3
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,15,2,2,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,15,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,15,3,2,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,15,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,16,5,2,0,3,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,16,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",TUESDAY,16,2,2,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,16,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,16,3,1,1,1,insufficient,3.25,-94.1
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,16,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,16,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,17,5,4,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,17,4,4,0,0,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",TUESDAY,17,1,1,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,17,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,17,3,3,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,17,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,17,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,18,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,18,3,3,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,18,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,18,3,2,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,18,3,0,0,3,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,18,4,1,1,2,unconfirmed,10.62,-80.6
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,19,3,2,1,0,insufficient,13.44,-75.5
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,19,2,2,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,19,1,1,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,19,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,19,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,19,4,0,0,4,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,20,3,2,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,20,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,20,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,20,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,20,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,20,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,21,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,21,1,1,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,21,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,21,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,21,3,1,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,21,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,22,4,3,0,1,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,22,1,1,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,22,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,22,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,22,2,0,0,2,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,22,4,1,0,3,confirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SUNDAY,23,4,2,0,2,unconfirmed,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",MONDAY,23,1,1,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",WEDNESDAY,23,1,0,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",THURSDAY,23,2,2,0,0,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",FRIDAY,23,2,1,0,1,insufficient,,
"EX | 26 | CH | SEARCH | LEAD | Compeditor",SATURDAY,23,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,0,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,0,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",TUESDAY,0,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,0,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,0,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,0,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,0,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,1,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,1,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,1,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,1,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,1,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,2,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",TUESDAY,2,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,2,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,2,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,3,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,3,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,3,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,3,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,3,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,3,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,4,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",TUESDAY,4,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,4,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,5,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",TUESDAY,5,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,5,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,5,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,6,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,6,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",TUESDAY,6,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,6,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,6,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,6,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,6,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,7,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,7,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",TUESDAY,7,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,7,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,7,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,7,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,7,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,8,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,8,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",TUESDAY,8,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,8,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,8,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,8,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,8,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,9,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,9,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",TUESDAY,9,4,0,0,4,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,9,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,9,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,9,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,9,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,10,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,10,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",TUESDAY,10,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,10,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,10,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,10,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,10,4,0,0,4,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,11,4,0,0,4,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,11,4,3,1,0,confirmed,16.28,-70.6
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",TUESDAY,11,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,11,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,11,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,11,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,11,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,12,4,0,0,4,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,12,5,2,0,3,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",TUESDAY,12,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,12,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,12,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,12,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,12,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,13,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,13,5,4,1,0,confirmed,14.85,-73.1
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",TUESDAY,13,4,0,0,4,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,13,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,13,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,13,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,13,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,14,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,14,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",TUESDAY,14,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,14,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,14,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,14,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,14,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,15,4,1,1,2,unconfirmed,1.76,-96.8
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,15,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",TUESDAY,15,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,15,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,15,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,15,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,15,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,16,5,0,1,4,confirmed,5.65,-89.8
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,16,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",TUESDAY,16,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,16,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,16,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,16,4,1,1,2,unconfirmed,5.14,-90.7
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,16,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,17,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,17,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",TUESDAY,17,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,17,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,17,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,17,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,17,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,18,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,18,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",TUESDAY,18,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,18,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,18,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,18,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,18,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,19,5,0,0,5,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,19,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",TUESDAY,19,1,0,0,0,insufficient,69.74,26.1
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,19,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,19,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,19,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,20,5,2,0,3,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,20,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,20,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,20,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,20,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,20,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,21,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,21,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,21,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,21,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,21,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,21,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,22,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,22,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,22,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,22,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,22,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,22,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SUNDAY,23,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",MONDAY,23,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",WEDNESDAY,23,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",THURSDAY,23,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",FRIDAY,23,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Metallbauer",SATURDAY,23,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",SUNDAY,0,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",MONDAY,0,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",TUESDAY,0,4,0,0,4,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",WEDNESDAY,0,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",THURSDAY,0,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",FRIDAY,0,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",SATURDAY,0,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",SUNDAY,1,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",MONDAY,1,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",TUESDAY,1,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",WEDNESDAY,1,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",THURSDAY,1,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",FRIDAY,1,4,0,0,4,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",SATURDAY,1,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",SUNDAY,2,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",MONDAY,2,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",TUESDAY,2,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",WEDNESDAY,2,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",THURSDAY,2,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",FRIDAY,2,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",SATURDAY,2,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",SUNDAY,3,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",MONDAY,3,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",TUESDAY,3,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",WEDNESDAY,3,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",THURSDAY,3,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",FRIDAY,3,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",SATURDAY,3,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",SUNDAY,4,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",MONDAY,4,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",TUESDAY,4,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",WEDNESDAY,4,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",THURSDAY,4,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",FRIDAY,4,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",SATURDAY,4,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",SUNDAY,5,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",MONDAY,5,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",TUESDAY,5,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",WEDNESDAY,5,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",THURSDAY,5,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",FRIDAY,5,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",SATURDAY,5,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",SUNDAY,6,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",MONDAY,6,5,0,0,5,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",TUESDAY,6,4,0,0,4,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",WEDNESDAY,6,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",THURSDAY,6,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",FRIDAY,6,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Produktionsmechaniker",SATURDAY,6,1,0,0,1,insufficient,,
